LR.exp;civibe_201;;;;;;;;;;;;;;;;;;;;;
    Date;2025-07-09;;;;;;;;;;;;;;;;;;;;;
    Author(s);JTM;;;;;;;;;;;;;;;;;;;;;
    Photoreceptors;CIE tooolbox;;;;;;;;;;;;;;;;;;;;;
    Calibration;Source;RetinaWISE_Edinburgh;;;;;;;;;;;;;;;;;;;;
    Version;1;0;;;;;;;;;;;;;;;;;;;;
    ;;;;;;;;;;;;;;;;;;;;;;
    Sampling time [ms];20;;;;;;;;;;;;;;;;;;;;;
    Start delay [s];0;0;;;;;;;;;;;;;;;;;;;;
    Temperature aquisition interval [tick];20;;;;;;;;;;;;;;;;;;;;;
    ;;;;;;;;;;;;;;;;;;;;;;
    Protocole:;;;;;;;;;;;;;;;;;;;;;;
    NumSample;Label L;LED L1;LED L2;LED L3;LED L4;LED L5;LED L6;L L;M L;S L;g L;Label R;LED R1;LED R2;LED R3;LED R4;LED R5;LED R6;L R;M R;S R;g R
    52;0;0;0;0;0;0;0;0;0;0;0;1-red-jitter;0;0;0;0;0;0;0;0;0;0
50;0;0;0;0;0;0;0;0;0;0;0;1-red-baseline;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.011626075367043317;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.034832343293104834;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.05790114387357241;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.08074143509168744;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.1032630767527485;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.12537718622627872;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.1469964892251617;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.16803566423738092;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.18841167925104788;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.20804411944381937;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.22685550454346337;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.2447715946070959;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.26172168301231885;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.2776388755039555;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.2924603541951149;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.3061276254806926;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.3185867508849068;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.3297885599318199;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.3396888441987436;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.34824853178668597;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.35543384151928664;100;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1-red-stimulation;0;0;0;0;0;0.3612164162616868;100;0;0;0
