Wavelength,background,modulation
380,3.20493943678e-07,6.92938640337e-06
381,1.68143172431e-07,8.33143383189e-06
382,5.84278817189e-08,5.65448565025e-06
383,4.25472849021e-07,7.89860851395e-06
384,2.09068560275e-08,8.09220606953e-06
385,3.61421343189e-08,9.69205842668e-06
386,2.51593857951e-07,9.22367290683e-06
387,7.80966929935e-08,1.10116697607e-05
388,2.5574540057e-06,8.01226532908e-06
389,1.99195974802e-07,9.91504155313e-06
390,1.26492367491e-07,1.14865653894e-05
391,1.43753721002e-07,1.68275791339e-05
392,1.10875664793e-07,1.79564691353e-05
393,6.61211166999e-08,2.04603521697e-05
394,1.41122766099e-07,2.21060434176e-05
395,2.53676192123e-07,2.93619836216e-05
396,1.73043630332e-07,3.41607371989e-05
397,2.81132977605e-07,3.95902738493e-05
398,3.72984865935e-06,4.31088957232e-05
399,1.90166704329e-06,6.33218679088e-05
400,2.4112223744e-06,7.36049378683e-05
401,2.41125698869e-06,8.68414205983e-05
402,2.65008501588e-06,0.000110106240048
403,3.59020651168e-06,0.000143426650209
404,5.19322247232e-06,0.00017752512719
405,6.14178648977e-06,0.000219868936829
406,6.80044771802e-06,0.000278646851722
407,8.717667564e-06,0.000347928285514
408,1.42043128725e-05,0.000433066491587
409,1.63714408049e-05,0.00054256953723
410,1.68873199272e-05,0.000661700443425
411,1.95762054455e-05,0.000802606990398
412,2.62410942348e-05,0.00098499350544
413,2.94688348703e-05,0.00120364486723
414,4.21191107369e-05,0.00144475973449
415,4.64720485294e-05,0.00176318292433
416,5.53213484201e-05,0.00213997149766
417,6.535805578e-05,0.00258529008272
418,7.84092614865e-05,0.00311845447591
419,9.56612777347e-05,0.00375936856209
420,0.000114173569639,0.00446128431884
421,0.000130534734386,0.00531531272673
422,0.000156796415332,0.00630521580777
423,0.000183559808958,0.00726557138396
424,0.000210698843701,0.00823477754163
425,0.000233271378347,0.00908019262667
426,0.000253100647074,0.00971821657027
427,0.000264060066278,0.0100616350396
428,0.000265836068214,0.0101035634459
429,0.000262112319642,0.00988421772692
430,0.000243390153582,0.00907538487795
431,0.000227403303758,0.0082090855994
432,0.000204590945833,0.00723602925714
433,0.000187457414582,0.00626933464417
434,0.000165183046134,0.00537762809413
435,0.00015363468522,0.00470267135165
436,0.000144701423695,0.00415507654258
437,0.00014145636029,0.00377101574079
438,0.000142785993445,0.00344139613991
439,0.000146054716422,0.00316475746944
440,0.000155169552046,0.00292621748667
441,0.000161119481097,0.00270383871601
442,0.00017001471427,0.00248674042742
443,0.000182432689662,0.00225870921312
444,0.000196733784088,0.00203403287871
445,0.000216959143512,0.00182397283726
446,0.000238386100484,0.00164219088516
447,0.000269675792151,0.0014955789335
448,0.000299482226528,0.0013752902546
449,0.000341991908157,0.00130888557566
450,0.000393295129045,0.00126241943679
451,0.000448544648601,0.00125207906612
452,0.000514660780143,0.00126540283055
453,0.000585480831478,0.00129137341574
454,0.000660986847871,0.00132791152906
455,0.000744132072761,0.0013682581577
456,0.000825859970879,0.00140979310202
457,0.000902699380264,0.00142450370813
458,0.000970538146512,0.00142260787446
459,0.00103745833813,0.00139054631926
460,0.00109321178985,0.0013334475787
461,0.00114175859474,0.00124985616402
462,0.00119708090923,0.00115600519282
463,0.00126117697659,0.00105473427145
464,0.00134348223133,0.000958191307077
465,0.00143994116786,0.000873264222628
466,0.00157275827369,0.000792991894606
467,0.00173461774483,0.000734598319876
468,0.00192373974475,0.000696686165288
469,0.00214693821915,0.000667184933035
470,0.00238380546931,0.000646824162834
471,0.00263549631237,0.000638202292073
472,0.00290393951107,0.000625092696126
473,0.00313722475944,0.000611691232969
474,0.00336954589714,0.00060503102768
475,0.00355303523178,0.000590475354821
476,0.00368725251809,0.000569031724581
477,0.00374354929237,0.000543682144749
478,0.00374066489975,0.000517721683757
479,0.00367748718433,0.000488035565929
480,0.00356365786637,0.000454086886199
481,0.00337800693259,0.000419921472763
482,0.00320771112758,0.000388626945824
483,0.00298271725848,0.000358202659108
484,0.00278041338325,0.000334137658931
485,0.00255769509194,0.000307735397281
486,0.00234943539223,0.000288930955187
487,0.00217721630431,0.00027111050392
488,0.00200360925636,0.00025295796877
489,0.00185725172024,0.000236409882709
490,0.0017301211721,0.000229108596951
491,0.00162049159365,0.000225559987626
492,0.00152868413149,0.000220540047106
493,0.00142971645629,0.000215067242859
494,0.00133860362658,0.00021461544472
495,0.0012591838238,0.000216955710214
496,0.00117099851627,0.000218700651947
497,0.00108389224786,0.00022043297995
498,0.00099751987092,0.000228623905203
499,0.00092448514068,0.000233675462047
500,0.000842795892534,0.00024389119557
501,0.000768334892217,0.000261704338071
502,0.000702949890203,0.00028002495985
503,0.00064898863408,0.000303776542698
504,0.000592083543518,0.000333488413188
505,0.000544734209399,0.0003540492195
506,0.000502857283742,0.000393122161391
507,0.000475044169622,0.000439018511855
508,0.000452406774911,0.000491548406607
509,0.000429991856237,0.000540770486385
510,0.000408393281293,0.000605949578448
511,0.000390959854667,0.000675505464106
512,0.000382085463732,0.000751375638704
513,0.000372942077969,0.000828821331059
514,0.000365632252549,0.000914784408648
515,0.000361513813344,0.00101067291063
516,0.000354047397202,0.00109605695148
517,0.000353426828338,0.00119272877035
