Wavelength,red,blue
380,0.0,0.0
381,9.49665833149e-08,5.22689744494e-08
382,6.72191615658e-09,2.59961103205e-07
383,0.0,4.68987318013e-07
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,2.1757132864e-07
388,0.0,2.00544781696e-08
389,0.0,1.69065832508e-07
390,0.0,2.62987797681e-08
391,0.0,6.81861817552e-07
392,8.62474564373e-08,8.42855978415e-06
393,0.0,2.28278659101e-06
394,0.0,3.52956436627e-06
395,0.0,0.0
396,1.24397196348e-07,1.3876503244e-07
397,1.21676839546e-07,2.26856743318e-07
398,5.1056754772e-10,1.13907566927e-09
399,0.0,6.23434805899e-07
400,0.0,1.12524602831e-06
401,0.0,1.44433369865e-06
402,0.0,3.24590160751e-06
403,0.0,1.64138554682e-07
404,0.0,6.27636892951e-07
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,5.28735457072e-08
409,0.0,2.27082404227e-07
410,0.0,1.14986263592e-06
411,0.0,1.66883002851e-06
412,0.0,5.56388677913e-06
413,0.0,9.56985700608e-07
414,9.35757947183e-08,5.26741368642e-06
415,0.0,3.16932662151e-06
416,0.0,1.89883200122e-06
417,0.0,1.48147813845e-07
418,0.0,0.0
419,0.0,4.82123492678e-06
420,0.0,8.23404088606e-06
421,0.0,5.28010881101e-06
422,0.0,5.93734714411e-06
423,0.0,8.69634998285e-06
424,2.44449251251e-09,6.15348504976e-06
425,6.91942926682e-08,2.29206377748e-06
426,0.0,5.03672637786e-06
427,0.0,5.32553366374e-06
428,1.33511994213e-07,8.59061125111e-06
429,0.0,1.07620939912e-05
430,0.0,1.23556395439e-05
431,0.0,1.51584308107e-05
432,0.0,1.76007297406e-05
433,1.23059791867e-07,2.0799259486e-05
434,2.03118203929e-09,1.83728563174e-05
435,0.0,2.37627169713e-05
436,0.0,2.62889952735e-05
437,0.0,3.13504265777e-05
438,5.16321120799e-08,4.00058368061e-05
439,2.02431781252e-09,4.39256894075e-05
440,0.0,5.18226347875e-05
441,0.0,6.22547981924e-05
442,0.0,7.16202572076e-05
443,0.0,8.50516107311e-05
444,8.9253370351e-07,0.000101589398052
445,2.76219946551e-08,0.000120751876237
446,1.16188937761e-07,0.000140897247224
447,0.0,0.000166094854655
448,0.0,0.000192792455924
449,0.0,0.000223778664752
450,4.85172374005e-08,0.000265233974357
451,0.0,0.000314101932635
452,0.0,0.000356795865178
453,4.07573883392e-08,0.000412070637448
454,3.69711600788e-09,0.000485773418667
455,0.0,0.000559999237922
456,0.0,0.000641274300026
457,0.0,0.000742199690767
458,0.0,0.000852332242219
459,0.0,0.000977521199935
460,0.0,0.00112364107776
461,0.0,0.0012899446515
462,0.0,0.00149010239196
463,0.0,0.00172957128003
464,0.0,0.001990533754
465,4.97557342844e-08,0.00230450277708
466,0.0,0.00266831221339
467,0.0,0.00309454024634
468,0.0,0.00357707901434
469,0.0,0.00410194147119
470,5.07409448929e-08,0.00467789608297
471,0.0,0.00528822678909
472,0.0,0.00591594163728
473,0.0,0.00651532544973
474,5.63975296037e-08,0.00710395999147
475,0.0,0.00764186961297
476,0.0,0.00801303135905
477,0.0,0.00827727211809
478,0.0,0.0083865698548
479,0.0,0.00836772614663
480,9.06587494422e-09,0.00819338707708
481,4.20539508033e-08,0.00787971560133
482,0.0,0.00753345065247
483,0.0,0.00704813768043
484,0.0,0.00660307422108
485,0.0,0.0060752949908
486,0.0,0.00560229041823
487,0.0,0.00516474559998
488,5.33849609465e-08,0.00475084513986
489,1.20041431269e-09,0.00440350794303
490,0.0,0.00410545109283
491,0.0,0.00384197559526
492,0.0,0.00359469168922
493,0.0,0.00336998804882
494,0.0,0.0031651264413
495,0.0,0.00297353076778
496,0.0,0.00275290462182
497,0.0,0.00253707618635
498,0.0,0.00234993921544
499,2.90286258247e-09,0.00216983297459
500,5.20784752407e-08,0.00197339950901
501,0.0,0.0018084925327
502,0.0,0.00164600222499
503,0.0,0.00149237381408
504,0.0,0.00134365580536
505,0.0,0.00121818698464
506,3.29401294274e-08,0.0010985685079
507,1.98864015043e-08,0.00100531906761
508,5.96379186725e-08,0.000928079428564
509,0.0,0.00085006112624
510,0.0,0.000782842230857
511,0.0,0.000725172658465
512,1.46225558773e-07,0.000664237357706
513,1.28798184448e-08,0.000605963001428
514,0.0,0.000564297096101
515,0.0,0.000524847966559
516,3.4981688187e-08,0.000479327193663
517,1.50311865616e-08,0.000443397802047
518,0.0,0.000404562008068
519,0.0,0.000370452185716
520,0.0,0.000336991034345
521,3.5808228436e-08,0.000310083406155
522,1.26052341481e-08,0.000278712146667
523,1.204261132e-07,0.000249673879259
524,0.0,0.000229208018904
525,9.6506724006e-08,0.000210215803927
526,8.69336055551e-08,0.00019374490989
527,0.0,0.000173023420604
528,0.0,0.000157067545653
529,1.37299832361e-08,0.000147040181121
530,3.10190909543e-08,0.000134580257045
531,3.71364730009e-08,0.000126768005591
532,5.61207791657e-08,0.000117142515342
533,0.0,0.000107115988595
534,0.0,9.79564861195e-05
535,1.10198562651e-06,8.93409889217e-05
536,6.55387068881e-07,8.27204777341e-05
537,8.30630021316e-07,7.73131119232e-05
538,6.44759222317e-09,7.18813993534e-05
539,3.56833230836e-08,6.5578828442e-05
540,0.0,5.97134271028e-05
541,4.01543159179e-08,5.70714407677e-05
542,2.15609906489e-09,5.08361014343e-05
543,4.44247569536e-08,4.53404752522e-05
544,4.06329214933e-08,4.41064519508e-05
545,4.35412433305e-08,3.84800134065e-05
546,0.0,3.59466639745e-05
547,1.48026309437e-07,3.49621924008e-05
548,1.17362389502e-08,3.15483755136e-05
549,2.94739358592e-08,3.00231674234e-05
550,0.0,2.64283999014e-05
551,0.0,2.30808336129e-05
552,0.0,2.20836454496e-05
553,0.0,1.99664391406e-05
554,0.0,1.83140903177e-05
555,0.0,1.63987589635e-05
556,0.0,1.96845657133e-05
557,0.0,1.67473123676e-05
558,0.0,1.38546770189e-05
559,0.0,1.38664377035e-05
560,0.0,1.26508224961e-05
561,0.0,1.14263576188e-05
