Wavelength,red,blue
380,8.77009520758e-08,0.0
381,1.49290293825e-08,1.17325270499e-07
382,0.0,8.29675448646e-09
383,0.0,9.18751033623e-07
384,0.0,5.80263810709e-07
385,0.0,7.78775114373e-07
386,0.0,1.42520935964e-06
387,0.0,2.13526902274e-07
388,0.0,9.97646551746e-08
389,0.0,1.37430902536e-06
390,0.0,1.66444093072e-06
391,0.0,4.73373108737e-07
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,3.84297523759e-08
397,2.2344758237e-07,1.23433310611e-08
398,1.39654738981e-09,1.2496032064e-07
399,0.0,5.14093376155e-08
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,2.1454490896e-08
406,0.0,2.95221938782e-08
407,0.0,0.0
408,4.6546783626e-08,5.92988894278e-08
409,0.0,0.0
410,0.0,0.0
411,0.0,6.36254178409e-08
412,0.0,1.70770621485e-07
413,0.0,4.14837724323e-07
414,0.0,1.88585738481e-06
415,0.0,1.35649390837e-06
416,0.0,1.34099097909e-06
417,0.0,1.63437784618e-06
418,0.0,1.45829457691e-07
419,0.0,8.9748826532e-07
420,0.0,7.84377817133e-07
421,0.0,1.03916047899e-06
422,0.0,3.49490996657e-06
423,0.0,1.48288106967e-06
424,0.0,5.58881177427e-06
425,0.0,4.76873953202e-06
426,0.0,4.50338461034e-06
427,0.0,5.34166768565e-06
428,9.0954624875e-08,7.48328936488e-06
429,0.0,1.01e-05
430,0.0,1.23018006685e-05
431,0.0,1.25254501671e-05
432,0.0,1.4840096323e-05
433,0.0,1.55146461559e-05
434,7.15231065473e-08,1.43506595268e-05
435,0.0,2.12056428131e-05
436,0.0,2.3681752507e-05
437,0.0,2.99891959887e-05
438,0.0,3.2918247493e-05
439,0.0,4.06909966573e-05
440,0.0,4.26891959887e-05
441,0.0,5.11961578554e-05
442,0.0,6.29326528413e-05
443,0.0,7.58581030085e-05
444,0.0,9.08601444845e-05
445,0.0,0.000107981993315
446,0.0,0.000125981993315
447,0.0,0.000148963986629
448,0.0,0.000174709484958
449,0.0,0.0001992184883
450,0.0,0.000240945979944
451,0.0,0.000285418969915
452,0.0,0.000332418969915
453,0.0,0.000387655464901
454,0.0,0.000447927973258
455,0.0,0.000513909966573
456,0.0,0.000593128454873
457,0.0,0.000688110448188
458,0.0,0.000797092441502
459,0.0,0.000916110448188
460,0.0,0.00105472989972
461,0.0,0.001232184883
462,0.0,0.00142963986629
463,0.0,0.00166454983286
464,0.0,0.00191945979944
465,0.0,0.00223945979944
466,0.0,0.0026118247493
467,0.0,0.0030218247493
468,0.0,0.00351164468244
469,0.0,0.00404655464901
470,0.0,0.00460891959887
471,0.0,0.00520128454873
472,0.0,0.00582346943174
473,0.0,0.0063958343816
474,0.0,0.00693328936488
475,2.2344758237e-08,0.00740565431474
476,1.13872325631e-07,0.00775056428131
477,0.0,0.00799038421446
478,0.0,0.00801310929803
479,0.0,0.0079480192646
480,0.0,0.0077480192646
481,0.0,0.0073980192646
482,0.0,0.00704819933145
483,0.0,0.00656819933145
484,0.0,0.00611092441502
485,0.0,0.00562364949859
486,0.0,0.00518110448188
487,0.0,0.00477637458216
488,0.0,0.0044040096323
489,0.0,0.00407891959887
490,2.69346936958e-08,0.0038040096323
491,0.0,0.00356909966573
492,0.0,0.00333418969915
493,0.0,0.00311927973258
494,0.0,0.0029518247493
495,0.0,0.00274927973258
496,0.0,0.00254945979944
497,0.0,0.00236436976601
498,0.0,0.00219436976601
499,0.0,0.00201200481615
500,0.0,0.00182709484958
501,0.0,0.00167454983286
502,0.0,0.00151963986629
503,2.95174725433e-08,0.00136963986629
504,0.0,0.00123472989972
505,0.0,0.001122184883
506,0.0,0.00102142137799
507,0.0,0.000921038421446
508,2.89498288406e-08,0.000857310929803
509,0.0,0.000783837939831
510,0.0,0.000727565431474
511,1.69725467124e-08,0.000667092441502
512,3.23556910571e-08,0.000622601444845
513,2.08325238911e-09,0.000568855946516
514,0.0,0.000522927973258
515,0.0,0.000488909966573
516,0.0,0.00044440096323
517,0.0,0.000410637458216
518,0.0,0.000378891959887
519,0.0,0.000338418969915
520,0.0,0.00031518247493
521,0.0,0.000287909966573
522,4.6546783626e-08,0.000260436976601
523,5.59129047215e-11,0.000229454983286
524,0.0,0.000215945979944
525,0.0,0.000195691478272
526,3.46262658681e-08,0.000176472989972
527,9.47964983603e-09,0.000159236494986
528,5.57186599628e-09,0.000143981993315
529,1.29332104906e-07,0.000138200481615
530,4.25732777067e-08,0.0001272184883
531,9.28097454006e-09,0.000114727491643
532,0.0,0.000110236494986
533,0.0,9.71128454873e-05
534,0.0,9.16729899718e-05
535,0.0,8.1140096323e-05
536,0.0,7.41637458216e-05
537,0.0,7.44930381333e-05
538,0.0,6.45290515042e-05
539,0.0,5.8918247493e-05
540,3.95330338039e-08,5.71547424789e-05
541,1.83341606047e-08,5.37200481615e-05
542,0.0,4.73110448188e-05
543,0.0,4.36018006685e-05
544,0.0,3.98254501671e-05
545,0.0,3.56072026742e-05
546,0.0,3.2840096323e-05
547,0.0,3.28090033427e-05
548,0.0,2.80853538441e-05
549,0.0,2.68799518385e-05
550,0.0,2.44254501671e-05
551,0.0,2.00853538441e-05
552,0.0,1.89635050141e-05
553,0.0,1.95490996657e-05
554,0.0,1.7e-05
555,0.0,1.56472989972e-05
556,0.0,1.6340096323e-05
557,0.0,1.26436976601e-05
558,2.56391777207e-08,1.14835531756e-05
559,3.1726691984e-08,1.28272508357e-05
560,1.15304681928e-07,1.07090033427e-05
561,7.51987056053e-08,1.3259903677e-05
562,1.1125816574e-08,9.42339718949e-06
563,3.09365818002e-08,9.57032455135e-06
564,0.0,8.5841656184e-06
565,0.0,7.8939133093e-06
566,0.0,6.5417765878e-06
567,0.0,4.24315638199e-06
568,0.0,5.88427344301e-06
569,0.0,5.47486180507e-06
570,0.0,7.20092441502e-06
571,8.95222685777e-08,5.85666247362e-06
572,1.29628244901e-07,2.61242461296e-06
573,5.03233650692e-08,2.65069618667e-06
574,2.86660069892e-08,3.77306113653e-06
575,1.89806090429e-07,4.49462207511e-06
576,2.20582869776e-07,3.24987959625e-06
577,9.42138104407e-07,3.20018006685e-06
578,2.93599771787e-06,2.57165618405e-06
579,5.36394594209e-06,2.40577364095e-06
580,5.0237091713e-06,3.47362541784e-06
581,6.4784666952e-06,2.99254501671e-06
582,9.60159802454e-06,4.98435610932e-07
583,1.40376551134e-05,5.85343277184e-07
584,1.72135287406e-05,1.21934169601e-06
585,2.52228016688e-05,9.54581964737e-07
586,3.2875591927e-05,1.68501779118e-06
587,3.95564826701e-05,1.64830715606e-06
588,4.5555157966e-05,4.31292592593e-07
589,5.22673620026e-05,7.97996334011e-07
590,6.13105976323e-05,9.84328505472e-07
591,7.21617814862e-05,1.54728986852e-06
592,8.38129653402e-05,1.04600186931e-06
593,9.92317928968e-05,8.958458832e-07
594,0.000108742672229,1.75889671912e-06
595,0.000125594137783,5.62395931572e-07
596,0.000141026494081,7.43144880382e-07
597,0.000159742672229,1.42145433676e-06
598,0.000185472097418,1.11217230386e-06
599,0.000210052988161,3.18127089205e-07
600,0.000237350057053,5.26818459723e-07
601,0.000270066235202,5.90443877564e-07
602,0.000305079482242,1.38194407551e-06
603,0.000345079482242,6.4388922855e-07
604,0.000394511838539,4.91188225732e-07
605,0.000461119223363,0.0
606,0.000521416292255,3.6393739005e-08
607,0.000602875142633,0.0
608,0.000678442786336,0.0
609,0.000775456033376,2.1454490896e-08
610,0.0008950634182,3.00311972209e-07
611,0.00102480609043,9.69651367896e-07
612,0.00117742672229,6.41344211837e-07
613,0.00134458850378,5.72628760568e-07
614,0.00153323562972,0.0
615,0.0017375591927,3.79207490332e-08
616,0.00196472097418,3.76662473618e-07
617,0.0022276916631,5.34453509864e-07
618,0.00250201522607,8.47490565641e-07
619,0.00279066235202,1.08674276699e-06
620,0.00310647125945,2.90373324245e-07
621,0.00344228016688,0.0
622,0.00382808907431,0.0
623,0.00425673620026,0.0
624,0.00478254510769,3.99567624041e-08
625,0.00537700114106,0.0
626,0.00596713361147,1.32595370781e-08
627,0.00651158964484,2.4254009281e-08
628,0.00691023677079,1.14061244281e-07
629,0.00704604567822,7.60408295209e-09
630,0.00679875142633,3.6258343816e-08
631,0.0061729425189,1.20945979944e-07
632,0.00526983935958,6.00623944418e-07
633,0.00429389798174,1.35140387494e-07
634,0.00334647125945,4.32652841318e-08
635,0.00258201522607,0.0
636,0.0019975591927,2.57046688077e-08
637,0.00155891206675,3.64335229809e-07
638,0.00123458850378,1.93084067117e-09
639,0.000994806090429,0.0
640,0.00079930749893,1.11534924349e-07
641,0.000646564826701,7.87122380809e-08
642,0.000524686867066,0.0
643,0.000426241263728,1.29716709183e-07
644,0.000341660372985,0.0
645,0.00026978241335,0.0
646,0.000221066235202,0.0
647,0.000182607384824,1.40899184112e-07
648,0.000146891206675,0.0
649,0.000118742672229,7.75318261782e-08
650,9.97142900442e-05,3.71258167661e-08
651,7.98657555983e-05,0.0
652,6.92429539295e-05,7.17694713246e-08
653,5.94835401512e-05,2.21670955758e-07
654,5.23188275567e-05,1.9214876188e-07
655,4.39578073741e-05,4.50467958314e-08
656,4.06633878905e-05,6.28619128268e-09
657,3.41511838539e-05,2.799518385e-08
658,2.74498591499e-05,0.0
659,2.49148534446e-05,3.71572440191e-08
660,2.42228016688e-05,5.29363476437e-07
661,1.78039741121e-05,5.06458326014e-07
662,1.68254510769e-05,1.39721417579e-06
663,1.49052988161e-05,1.07145203644e-06
664,9.39708565112e-06,6.4388922855e-07
665,9.12866691627e-06,4.65738058596e-07
666,6.26790864356e-06,6.54069295405e-07
667,5.31753940237e-06,5.49723610146e-07
668,5.3561499786e-06,4.1992775775e-08
669,1.07716178149e-05,1.48927973258e-07
670,6.66652759949e-06,0.0
671,4.92368938097e-06,0.0
672,5.40498591499e-06,0.0
673,3.76583707745e-06,7.43144880382e-08
674,4.21676437028e-06,0.0
675,2.35536353588e-06,0.0
676,3.94488161461e-06,0.0
677,2.11212911853e-06,0.0
678,3.11493795465e-06,0.0
679,3.13824971473e-06,0.0
680,2.69042558123e-06,0.0
681,1.58108793325e-06,1.88585738481e-09
682,1.05865550564e-06,1.17325270499e-07
683,3.29233347598e-07,1.05363691945e-07
684,1.01657485024e-06,8.34765482073e-07
685,1.72771377301e-06,1.29032347381e-06
686,3.10339748252e-06,1.95711785279e-07
687,2.04077654756e-06,0.0
688,6.99706051204e-07,2.90131905355e-08
689,1.16310315932e-07,2.62136721505e-09
690,1.24310315932e-07,7.32964813528e-09
691,3.56192768508e-07,2.41776587796e-08
692,4.91160002142e-07,0.0
693,6.86848880335e-08,0.0
694,1.07622519969e-07,5.19183409582e-07
695,1.05994365996e-07,8.70395716064e-07
696,1.0384583155e-07,1.1757977217e-06
697,0.0,1.15543758799e-07
698,2.67134449436e-07,0.0
699,2.16285800884e-06,0.0
700,2.43500570531e-06,0.0
701,2.08407841249e-06,0.0
702,0.0,0.0
703,0.0,0.0
704,0.0,0.0
705,1.51113589359e-06,0.0
706,2.51862915418e-06,3.84297523759e-09
707,1.26560121594e-06,2.85041871927e-08
708,7.44510697476e-08,0.0
709,6.18731636004e-09,3.56302339909e-08
710,9.74002282126e-08,0.0
711,6.8108541934e-08,0.0
712,1.6447491442e-07,0.0
713,6.49332013978e-08,0.0
714,0.0,0.0
715,0.0,0.0
716,0.0,1.53572655699e-07
717,0.0,1.8562908383e-07
718,3.63291969764e-08,0.0
719,0.0,4.65738058596e-08
720,0.0,9.54381267614e-08
721,0.0,0.0
722,3.71806625305e-08,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,1.02413475253e-07,0.0
729,1.19644811725e-07,0.0
730,2.31314808873e-09,0.0
731,0.0,0.0
732,3.88835936388e-08,2.46612119551e-08
733,2.17691360007e-08,2.04110340434e-07
734,0.0,4.17382741037e-07
735,0.0,7.96590231369e-08
736,0.0,0.0
737,6.32922728573e-08,8.04225281509e-08
738,0.0,3.71572440191e-09
739,0.0,2.92676922068e-07
740,2.21948687778e-08,5.44633576718e-08
741,9.87700042795e-09,1.25723825654e-08
742,0.0,0.0
743,0.0,0.0
744,9.07185458565e-08,6.03168961132e-08
745,3.61930947796e-08,2.41013082781e-08
746,0.0,9.1620601691e-07
747,2.74739552134e-08,1.12825900908e-06
748,4.11541684498e-08,8.96847141115e-07
749,0.0,4.86098192305e-07
750,2.59256489801e-07,8.34765482073e-08
751,9.16708030236e-08,8.27130431932e-07
752,8.54303772648e-08,5.80263810709e-07
753,2.35288314792e-08,1.54577364095e-06
754,1.08419947226e-07,1.63644574687e-06
755,1.4219474754e-06,1.09001150161e-06
756,1.45600609757e-06,7.07333429376e-07
757,1.36234488661e-06,1.80696186668e-07
758,6.32922728573e-07,2.38722567739e-07
759,4.14379903012e-08,4.04657657468e-08
760,3.68968406791e-08,0.0
761,0.0,0.0
762,1.90728284126e-08,1.21397297241e-08
763,6.18731636004e-08,1.00528160189e-07
764,7.03878191417e-07,4.1992775775e-08
765,2.574264192e-08,0.0
766,1.2002733205e-06,0.0
767,5.70372896162e-07,0.0
768,2.84592352731e-06,2.06909858819e-06
769,5.54005897695e-06,1.45065952677e-06
770,5.22486485522e-06,1.78914674969e-06
771,2.24541149622e-06,1.24451317297e-06
772,1.27933795108e-05,8.52580599069e-08
773,2.51117244331e-06,2.00801818706e-06
774,6.01702324921e-07,1.60336052959e-06
775,3.65250855797e-07,1.17325270499e-06
776,2.55529829912e-06,1.70516119814e-06
777,4.42513817572e-06,6.20984078128e-08
778,4.59803273427e-06,0.0
