Wavelength,red,blue
380,0.0,0.0
381,9.150657218265362e-08,0.0
382,6.477009959891991e-09,1.7965761140140063e-07
383,0.0,3.2879372221721527e-07
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,1.5253309469907946e-07
388,0.0,1.4059626500000903e-08
389,0.0,1.1852726552547232e-07
390,0.0,6.272446996814458e-08
391,0.0,1.5013756291603439e-07
392,8.310511784845861e-08,5.824982495158956e-06
393,0.0,1.5236301919489584e-06
394,0.0,2.474477584403501e-06
395,0.0,0.0
396,1.198649106829157e-07,9.728423302129766e-08
397,1.1724366732175605e-07,1.590428358739074e-07
398,4.919655370209037e-10,7.985736816345238e-10
399,0.0,2.6014350939585187e-07
400,0.0,0.0
401,0.0,9.155744620906322e-08
402,0.0,1.5034013024140229e-06
403,0.0,8.65901683545415e-08
404,0.0,4.0658338298877784e-07
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,3.898245066930267e-07
410,0.0,6.978500800541913e-07
411,0.0,1.1301396815351345e-06
412,0.0,3.900683395565245e-06
413,0.0,1.4722245027422783e-06
414,9.016645555776084e-08,6.292785995980273e-06
415,0.0,6.072481455744011e-06
416,0.0,3.6188704574505606e-06
417,0.0,3.5116903730162286e-06
418,0.0,4.924082952872532e-07
419,0.0,3.7128765688489207e-06
420,0.0,8.08157840333833e-06
421,0.0,7.250594242520593e-06
422,0.0,6.922445933429366e-06
423,0.0,8.28668753428868e-06
424,2.355429907423338e-09,7.477682565895526e-06
425,6.667326880315079e-08,2.9767060383205426e-06
426,0.0,6.355174764844451e-06
427,0.0,7.499025326515408e-06
428,1.2864762013361108e-07,1.0789805918778181e-05
429,0.0,1.0050096193705217e-05
430,0.0,1.3577949455436465e-05
431,0.0,1.618155972364328e-05
432,0.0,1.8742189149555398e-05
433,1.1857623317830766e-07,2.1934921278320356e-05
434,1.9571779820446686e-09,2.0416906450783627e-05
435,0.0,2.5413423542146022e-05
436,0.0,2.845606626621971e-05
437,0.0,3.406032352432959e-05
438,4.975094845014483e-08,3.996101297328718e-05
439,1.950563846415002e-09,4.641530809702393e-05
440,0.0,5.296532285703903e-05
441,0.0,6.392296626799821e-05
442,0.0,7.479727232732728e-05
443,0.0,8.980031526127255e-05
444,8.600151433782217e-07,0.0001066110357745756
445,2.6615615298650372e-08,0.00012205572801574006
446,1.1195571167215124e-07,0.00014642591944898702
447,0.0,0.00017343231756343388
448,0.0,0.00019964724283428855
449,0.0,0.00023008234377393727
450,4.674956107000238e-08,0.00027415585628749083
451,0.0,0.00032244647785953877
452,0.0,0.0003714388785502656
453,3.9272434237905795e-08,0.0004286258036200178
454,3.5624153363631955e-09,0.0004979923279360695
455,0.0,0.0005771665620177042
456,0.0,0.0006627483612009635
457,0.0,0.0007645616016456689
458,0.0,0.0008786150434722534
459,0.0,0.0010049104980043109
460,0.0,0.0011585012814823467
461,0.0,0.001328824583135645
462,0.0,0.0015325964875876014
463,0.0,0.0017746418696974113
464,0.0,0.002046263531346694
465,4.7942934576273334e-08,0.0023810938350622038
466,0.0,0.002754863523930173
467,0.0,0.0031861925223845007
468,0.0,0.003682460555383224
469,0.0,0.004235924192527427
470,4.889225003557123e-08,0.004827063867852563
471,0.0,0.005452474958411557
472,0.0,0.006094472788859349
473,0.0,0.006723591621802324
474,5.4342742820271e-08,0.007340246745478405
475,0.0,0.007874659808079349
476,0.0,0.008260096648810585
477,0.0,0.008541760699643144
478,0.0,0.008663335161680446
479,0.0,0.00864470879860104
480,8.735568986739575e-09,0.008469395197568074
481,4.052175776389017e-08,0.008134741160307261
482,0.0,0.007780207274757105
483,0.0,0.007286662071570344
484,0.0,0.006816056466112847
485,0.0,0.0063011399308516855
486,0.0,0.005794085188337271
487,0.0,0.0053485293865149644
488,5.143993404629026e-08,0.0049071294724716925
489,1.156678434866903e-09,0.004564191305768049
490,0.0,0.004242271598191242
491,0.0,0.003973903055585756
492,0.0,0.003710684366504906
493,0.0,0.003485043849918967
494,0.0,0.003271656645477541
495,0.0,0.003073408713238988
496,0.0,0.0028432063741924327
497,0.0,0.0026352866436365587
498,0.0,0.0024346209547253758
499,2.7970997288424563e-09,0.002245722938083874
500,5.0181048821950555e-08,0.0020357935964388533
501,0.0,0.0018691186052683525
502,0.0,0.001702634073819833
503,0.0,0.0015515343727245479
504,0.0,0.0013930656979355216
505,0.0,0.0012595637131617974
506,3.1739989225001046e-08,0.001136042167256551
507,1.9161860637574555e-08,0.0010369106427597862
508,5.7465071600273666e-08,0.0009581688174844671
509,0.0,0.000878391910295547
510,0.0,0.0008146205855952102
511,0.0,0.0007536965534296759
512,1.4089797886567293e-07,0.0006908419960365803
513,1.2410555324586848e-08,0.000632035182102579
514,0.0,0.0005853064681488608
515,0.0,0.0005457183036178577
516,3.370716586210524e-08,0.0004950141368468118
517,1.44835405263473e-08,0.00045865697354175285
518,0.0,0.00041873472653535903
519,0.0,0.0003803423606326297
520,0.0,0.0003476788157240807
521,3.4503591955597916e-08,0.00031969641166681783
522,1.2145975228218164e-08,0.00029183210849242924
523,1.1603850992209464e-07,0.0002613387361381243
524,0.0,0.00023668058381172977
525,9.299059940996147e-08,0.00021717314006617107
526,8.376626781918851e-08,0.00020055600186495194
527,0.0,0.00017800323029831474
528,0.0,0.00016282181138533227
529,1.3229745224086278e-08,0.00015240981047018884
530,2.988894184005775e-08,0.00014124407940190964
531,3.578344327710874e-08,0.00013084308318861058
532,5.407607550374169e-08,0.00012171946218051129
533,0.0,0.00011263950029817285
534,0.0,0.0001028194900990549
535,1.0618358980202895e-06,9.36319326461514e-05
536,6.315087058283813e-07,8.721751270902964e-05
537,8.003668590515099e-07,8.251098179439445e-05
538,6.212680740735678e-09,7.357191324831926e-05
539,3.438323740301813e-08,6.837543813283132e-05
540,0.0,6.204530848149217e-05
541,3.869133414853776e-08,5.833033074414335e-05
542,2.077543782530668e-09,5.353040123706222e-05
543,4.280618599693661e-08,4.700043184827904e-05
544,3.9152502215367894e-08,4.521335681499932e-05
545,4.1954862296520046e-08,4.139814195609686e-05
546,0.0,3.711300318488911e-05
547,1.4640747176070775e-07,3.4563061950155476e-05
548,1.1308640988887545e-08,3.3874047947378376e-05
549,2.8400082903474593e-08,3.0068257528979913e-05
550,0.0,2.6863839605071262e-05
551,0.0,2.44582656971114e-05
552,0.0,2.4446944766170522e-05
553,0.0,2.202226946007523e-05
554,0.0,2.0025230788891882e-05
555,0.0,1.6255281417172374e-05
556,0.0,1.8213423845948197e-05
557,0.0,1.5254094046232799e-05
558,0.0,1.4398953469585746e-05
559,0.0,1.5313302224180385e-05
560,0.0,1.2139675876698787e-05
561,0.0,1.1498146206943354e-05
562,4.1953452298120995e-07,1.1707359975790622e-05
563,1.388892041954582e-06,9.853583838363584e-06
564,9.675493212542803e-07,9.50003029648546e-06
565,1.801807567703076e-07,1.0118463376437673e-05
566,8.599556135900979e-07,1.142036908208557e-05
567,5.94464777190015e-07,6.586046500162708e-06
568,9.233102062501697e-07,5.284553379074462e-06
569,3.8692180773547613e-07,6.528416708239423e-06
570,1.5099285892798343e-06,6.24290202028993e-06
571,1.2602255754279273e-06,5.23857808099932e-06
572,8.900783611808905e-07,4.7656181244769726e-06
573,1.3576304638305327e-06,3.3653319846319054e-06
574,1.7492960319955526e-06,5.187786325808541e-06
575,3.129065796006988e-06,8.161517689914994e-06
576,7.340615370356734e-07,4.775142967098915e-06
577,3.118370954646269e-06,4.351624063306732e-06
578,3.7202838058360272e-06,5.272161536718207e-06
579,3.956238129536701e-06,4.170752311057166e-06
580,5.494599007149609e-06,5.25099287651939e-06
581,6.7093940932601e-06,3.1380310186324443e-06
582,8.181084247661742e-06,1.8450261919853781e-07
583,1.3272824201507691e-05,1.1132424656490997e-06
584,1.69982685405974e-05,2.342510304352219e-06
585,2.3070398804356242e-05,2.5725166659866538e-06
586,2.8353141866627855e-05,1.8633883479394838e-06
587,3.658449782556816e-05,1.508965351408787e-06
588,4.427543681159688e-05,4.009809141419057e-06
589,5.1925867954767956e-05,3.617892412112933e-06
590,6.273527023450799e-05,3.916127853458167e-06
591,7.225773366041895e-05,5.185602240849462e-06
592,8.167605711244986e-05,2.4178156745684564e-06
593,9.832349095117244e-05,3.0120884275325122e-06
594,0.00010850282052390563,4.2454233017329055e-07
595,0.00012032414165727475,1.0221835193785045e-06
596,0.00013985694410634605,1.4519714927670467e-06
597,0.00015440231132172802,1.22632093707819e-06
598,0.0001804941588882116,1.3560858919884436e-06
599,0.00020457035064983838,2.059039555770326e-06
600,0.00023166464949373177,1.2857923619803718e-06
601,0.00026401820238891176,9.472825769807761e-07
602,0.0003003287232353101,1.3114225470483307e-07
603,0.00034197270945179024,8.210713770421359e-08
604,0.00038247238962680605,0.0
605,0.0004411133238512071,0.0
606,0.0004994965992566945,2.391583074444133e-06
607,0.0005703741704093476,3.5535520220526134e-06
608,0.0006494481860072467,2.949171932409737e-07
609,0.0007423116854391878,1.1131739692923665e-06
610,0.0008445703261819187,2.988500211104855e-06
611,0.0009686810625408764,1.912124255606759e-06
612,0.0011026427063023717,2.4248375708784187e-06
613,0.0012594785743180376,1.3506670918169465e-06
614,0.0014342840095744205,1.2237688175258058e-06
615,0.0016292373942699463,3.4066332074696295e-07
616,0.0018463767871058124,9.777903601220592e-08
617,0.0020954787004911716,0.0
618,0.0023490575498750534,5.718792352033072e-08
619,0.002622086180634933,3.651221656485561e-08
620,0.0028978518616691656,2.2090549837493917e-06
621,0.0032386745640131487,1.1381519019830672e-06
622,0.003570272381639197,3.5754862181277123e-06
623,0.003940347359658931,3.3962799997143363e-06
624,0.004432167568925813,1.3541352943449809e-06
625,0.004946776468013252,2.2300324149049428e-06
626,0.005526250545902998,1.313561081871534e-07
627,0.006104646218707802,2.2570311048793068e-07
628,0.0066430116707057,6.725437333572281e-08
629,0.006991692695368061,0.0
630,0.007080920574986021,0.0
631,0.00680192219231763,0.0
632,0.006157836739945853,0.0
633,0.0052653987005851334,0.0
634,0.0042527482691068035,2.306932686260543e-06
635,0.0033399117684146224,1.816174305708848e-06
636,0.0025882182768135298,6.488641647685829e-07
637,0.002010773323414108,0.0
638,0.0015741995441529027,1.1923368168255307e-07
639,0.0012491541550987979,5.034761183503189e-07
640,0.001008981632711974,4.3739315583882545e-07
