Wavelength,background,modulation
380,1.43906841576e-06,5.51708988147e-06
381,8.00952268801e-07,9.38001783511e-06
382,9.54767660816e-08,2.08547782932e-06
383,1.69978569644e-06,7.09417575085e-06
384,1.33445906446e-07,5.29475596926e-06
385,1.89636067459e-07,1.0876453454e-05
386,2.43679100182e-07,1.14172264604e-05
387,5.49487765891e-07,9.91204654607e-06
388,9.43326389072e-07,7.55166535832e-06
389,1.01707686729e-06,9.20361983593e-06
390,6.61772108365e-07,9.81922929371e-06
391,5.68780647783e-07,1.5673335351e-05
392,9.68972624052e-08,1.47446686674e-05
393,4.74791947337e-07,1.74750243363e-05
394,1.77351625937e-06,2.36599598764e-05
395,3.59666818891e-06,2.88739851536e-05
396,5.31370222306e-06,3.50038773056e-05
397,3.21741916966e-06,3.66992694307e-05
398,6.13221456041e-06,3.60585386792e-05
399,3.68462603296e-06,6.0316755431e-05
400,6.27577256133e-06,7.298569043e-05
401,6.27012066035e-06,8.70225437647e-05
402,8.36006716876e-06,0.000109249929623
403,7.40204772482e-06,0.000140195591173
404,1.03309784571e-05,0.000176415407335
405,1.14617955021e-05,0.000221387842921
406,1.41406115426e-05,0.000281041449188
407,1.76509356716e-05,0.000347873348356
408,2.30634794061e-05,0.000435805811816
409,2.66226553273e-05,0.000545547915307
410,3.1476490069e-05,0.000671544822665
411,3.82534413194e-05,0.000814778358287
412,4.77371950852e-05,0.00100354082266
413,5.74185181097e-05,0.00122337087284
414,7.30593931797e-05,0.00146334479113
415,8.69460538927e-05,0.00179049241202
416,0.000105253611317,0.00217804355768
417,0.000126656781134,0.00262726942001
418,0.000153942290522,0.00317142851537
419,0.000184822551672,0.00381960591973
420,0.000220420966844,0.0045274838223
421,0.000255256999392,0.00540083435351
422,0.000306855754623,0.00640582794795
423,0.000355564189682,0.00736601907483
424,0.000400745388427,0.00836636322495
425,0.000439850664849,0.00922975879212
426,0.000470723798411,0.00986964827369
427,0.000486860855875,0.0102414256281
428,0.000493011459064,0.0102525900432
429,0.000481641908512,0.0100473834422
430,0.000443346037161,0.00921733372895
431,0.000406885189089,0.00832693397506
432,0.000365255359802,0.00734231646024
433,0.000327728001705,0.00635248979617
434,0.000287627217237,0.00543492170293
435,0.000264075554322,0.00475804433893
436,0.000244469609012,0.00419626890123
437,0.000239089482664,0.00379517310381
438,0.000233673741676,0.00345347707232
439,0.000230596857383,0.00316343531713
440,0.000237039958403,0.00291347393538
441,0.000244052976707,0.00267600428116
442,0.000253208066085,0.00244701078794
443,0.000264867863856,0.00219382554379
444,0.000282548436976,0.0019581763446
445,0.000298432375892,0.00172761717087
446,0.000326562260582,0.00152625249944
447,0.000362638833177,0.00135232838068
448,0.000399920528766,0.00120728561811
449,0.000453451650995,0.00111564481778
450,0.000513533279553,0.00102541276386
451,0.000584996673634,0.00098057913432
452,0.000664705158949,0.000955769858694
453,0.000752966894071,0.000942090823775
454,0.000846741038389,0.00093716550517
455,0.000945262497212,0.000941051856404
456,0.00104429859285,0.000949040563558
457,0.00113112735619,0.000945580405201
458,0.00120424409695,0.000931742836588
459,0.00127287445751,0.000902582962786
460,0.0013302104249,0.000863311011773
461,0.00137289197203,0.000810266551874
462,0.00142371446567,0.000753208407164
463,0.00147689147305,0.00069182918264
464,0.00154659998541,0.000635346824561
465,0.00164796955311,0.000583408468707
466,0.00178533600605,0.000541378292642
467,0.00195411338688,0.000507261365235
468,0.00216623770685,0.000489224950491
469,0.00240675221864,0.000478724667099
470,0.00266420543901,0.000472302373913
471,0.00293677198755,0.000475949382665
472,0.00323040922359,0.000473663382544
473,0.00348158895719,0.000473921140161
474,0.00372237088566,0.000473937337056
475,0.0039474665044,0.000474288133554
476,0.00408802609058,0.000463410988532
477,0.00415460170582,0.000450660187982
478,0.00414080992623,0.000436674815787
479,0.00407385163804,0.000419846760499
480,0.00395754528716,0.000394778270019
481,0.00375795846948,0.000371058902448
482,0.00356319576747,0.000347203798406
483,0.00331001315388,0.000322674317943
484,0.00308223452598,0.00031323666338
485,0.00284140192692,0.000285245761851
486,0.00261479697502,0.000273292003494
487,0.00242125974854,0.000264851641229
488,0.002234791918,0.000251140000744
489,0.00206621211285,0.00024752863787
490,0.00192353820457,0.000242041064849
491,0.00181317099734,0.000245047773187
492,0.00171029146592,0.000249108757899
493,0.00160454176106,0.000255183485751
494,0.00151589721126,0.000264466492482
495,0.00142401891132,0.000275362551081
496,0.00133213303989,0.000293511546366
497,0.00123296172853,0.000309412473019
498,0.00114980145233,0.00033189915453
499,0.00107969146553,0.000354596316875
500,0.000996461009743,0.00038547296304
501,0.000924236228879,0.000424702664261
502,0.000859371585491,0.000467120532064
503,0.0008068186993,0.000522518302928
504,0.00076027272133,0.000579084754073
505,0.000720822831737,0.000640943342963
506,0.000689626070688,0.000712256080953
507,0.000672812323821,0.000795897076758
508,0.000668881773987,0.000904735002231
509,0.000669457562831,0.00100900985409
510,0.000668966330693,0.00113816263135
511,0.000675446235876,0.00127424497517
512,0.000692948966261,0.00142632750117
513,0.000703282907353,0.00157969080577
514,0.0007217535503,0.00173972608063
515,0.000756754310565,0.00194247978306
516,0.000777713454674,0.00211918006246
517,0.000802726805201,0.00230263804416
518,0.00083011420159,0.00247572170635
519,0.000846407398945,0.00263058575574
