Wavelength,background,modulation
380,4.26395896672e-06,1.30263164471e-06
381,4.36432730446e-06,1.10371684685e-06
382,3.60771120284e-06,1.11186800882e-06
383,2.71599713262e-06,3.31569797696e-07
384,2.58095689703e-06,1.26831387964e-08
385,4.53406075668e-06,3.26389004729e-06
386,6.28672693383e-06,2.74925780058e-06
387,5.83893617471e-06,2.69075106622e-06
388,8.14618633174e-06,7.37736274735e-07
389,6.38290032264e-06,1.9085609559e-07
390,4.14656389947e-06,2.454069265e-07
391,6.12313368642e-06,1.35232683681e-07
392,8.33370974712e-06,2.09040503935e-07
393,4.30200100972e-06,1.17251626632e-07
394,6.31512101845e-06,2.54901816855e-07
395,1.17098129022e-05,8.94140421295e-08
396,1.65181226666e-05,4.09112416826e-07
397,2.04940484079e-05,2.46544626186e-07
398,2.91479696115e-05,5.1099630433e-06
399,3.10025583866e-05,2.95577365653e-06
400,3.75808277664e-05,3.81402211797e-06
401,4.72770027016e-05,2.87098075721e-06
402,5.48199810679e-05,2.68396037874e-06
403,6.93151824249e-05,3.47407586093e-06
404,8.90368651875e-05,5.91989584807e-06
405,0.000106341081067,6.92520936227e-06
406,0.000138379483883,8.10580782899e-06
407,0.000172294134031,1.00893310526e-05
408,0.000211195151961,1.25392147508e-05
409,0.000255213998272,1.89380899192e-05
410,0.000326241112229,1.94466872679e-05
411,0.000398320076097,1.89182974262e-05
412,0.000484432613348,2.25776084577e-05
413,0.000586117997815,2.86146358742e-05
414,0.000714508024569,3.55007435767e-05
415,0.000872033733937,4.33742792834e-05
416,0.00106230603008,5.25033710358e-05
417,0.00128303474794,6.26300623593e-05
418,0.00154149821143,7.68363043677e-05
419,0.00188222073743,9.23377412302e-05
420,0.00223235432868,0.000109549636828
421,0.00265286182071,0.000128605605658
422,0.0031436190229,0.00015715863849
423,0.00360413693757,0.000185514698344
424,0.00407565002408,0.000203592366261
425,0.00449588761425,0.000228188163956
426,0.00478683070588,0.000247401087109
427,0.00494986658574,0.000257692309746
428,0.00499060224839,0.000264474962417
429,0.00486066245956,0.000267586013602
430,0.0044712405219,0.000249855787838
431,0.00403235269352,0.000236102288463
432,0.00353351654582,0.00021535268858
433,0.00307583113361,0.000197731345408
434,0.00260854222243,0.00018369422883
435,0.00230363735614,0.000178248351032
436,0.00202524755611,0.000176427104866
437,0.00183842501691,0.000185715976928
438,0.00168214911938,0.000189843633084
439,0.00153780304415,0.000199444897203
440,0.00142426365395,0.000216859004536
441,0.00131200690982,0.000235172285557
442,0.00119956089395,0.00025883322867
443,0.00107777914478,0.000286103576919
444,0.000977733350644,0.00031904978499
445,0.000866943713806,0.000351629374706
446,0.000772250799623,0.00039726176022
447,0.000701132519042,0.000451951020401
448,0.000636367360453,0.000509977330379
449,0.000595204819566,0.000588143182201
450,0.00056539896814,0.000679622472456
451,0.000549186114744,0.000781380821502
452,0.0005529182449,0.000892442314385
453,0.00055780767924,0.0010170216676
454,0.000567673017952,0.00114362274241
455,0.000590922157855,0.00127204541624
456,0.000610094441641,0.00141008828099
457,0.000622549976619,0.0015276387507
458,0.000620640514843,0.00163047982866
459,0.00061407302025,0.00172385850963
460,0.000600734038469,0.00178775682057
461,0.000570840802736,0.00185104616441
462,0.000534643619476,0.00192090766026
463,0.000496549156813,0.00200179288894
464,0.000456557856092,0.00211523909701
465,0.00042639872839,0.00225953811535
466,0.000401324207842,0.00244256748932
467,0.000380589638519,0.00268096298562
468,0.000367381342271,0.00297259846597
469,0.000365366824699,0.00330571428983
470,0.000366889928468,0.00368707276502
471,0.000369675162495,0.00409085573831
472,0.000376180950273,0.00449123527057
473,0.000381819612424,0.00484710211161
474,0.000385264079558,0.00521746287968
475,0.000388472103833,0.00551651503429
476,0.000385224446999,0.00573818604483
477,0.000378847592783,0.00584881327873
478,0.000367210687872,0.00586655098739
479,0.000350837028665,0.00578588997233
480,0.000332147483655,0.00559321017163
481,0.000308678466355,0.00532248089695
482,0.000287877657541,0.00505246470603
483,0.000266522203009,0.00470384223806
484,0.000249448021941,0.00437738940483
485,0.000226778791532,0.00402871539361
486,0.000215618182246,0.00370634285683
487,0.000201539756913,0.00342287064618
488,0.000186732424847,0.00315292045796
489,0.000174207258143,0.00293064302556
490,0.000163798843508,0.00271890941715
491,0.000159227831862,0.00254926066333
492,0.000154162891493,0.00239737997742
493,0.00014958620447,0.00223991825107
494,0.000146777064942,0.00210992196128
495,0.000139644235316,0.00198228433577
496,0.000139730845418,0.0018328355202
497,0.00013816319461,0.0017020395044
498,0.000137513008157,0.00157115582079
499,0.000138891842912,0.00143954415385
500,0.000145770678001,0.00133079475667
501,0.000146885355636,0.00121908028504
502,0.000149230636177,0.00110798120566
503,0.000158127994812,0.00101846403461
504,0.000168958153816,0.000918446057726
505,0.000178573260327,0.000848230271102
506,0.000194291454505,0.000789275301056
507,0.000212922672614,0.000734015486583
508,0.000232667408981,0.000687768844248
509,0.000258157249087,0.000658126341036
510,0.000282248210315,0.000622833676967
511,0.000310139999371,0.000595046404261
512,0.000340804623905,0.000573005825946
513,0.000371745765973,0.000549812834221
514,0.000405174594267,0.000534509931475
515,0.00044733626617,0.000525026828319
516,0.000478087741137,0.000514297153696
517,0.000511895005915,0.000508240734028
518,0.000545222439238,0.000499018371909
519,0.000572676695166,0.000484312752055
520,0.000600155299344,0.000478234581767
521,0.000618651099969,0.000471052373188
522,0.000626006364806,0.000457855428169
523,0.000641085708128,0.000451170170344
524,0.000634601735532,0.000437731266317
525,0.000636073992049,0.000426195201254
526,0.000620166665292,0.000407285951618
527,0.00060439174595,0.0003902427659
528,0.000579590141287,0.000374201579019
529,0.000554002231438,0.000354472114498
530,0.000528162915331,0.00033450092427
531,0.000497760655323,0.000314667960729
532,0.000471485127659,0.000299937479503
533,0.000438074045108,0.000277373679732
534,0.000412667836112,0.000257896905146
535,0.000391068318486,0.000242433798332
536,0.000362643661493,0.000228492673702
537,0.000343175759568,0.000216100181986
538,0.000326319875817,0.000201343634962
539,0.000311893849869,0.00019224156488
540,0.000298355216324,0.000179506265215
541,0.000287501060303,0.000171030470307
542,0.00026608974276,0.000158702726197
543,0.00026118448497,0.000150530494471
544,0.00024767895039,0.000147867540375
545,0.000238691443316,0.000138697910145
546,0.000227052081492,0.00013148814716
547,0.000226134313549,0.00012807063968
548,0.000216959866824,0.000125082045032
549,0.000212104292954,0.00011960273099
550,0.000203605239883,0.0001149134492
551,0.00020652116627,0.000112832613628
552,0.000205672722738,0.000111649450038
553,0.000208510326295,0.000111079212675
554,0.000208671468759,0.000111959472115
555,0.00021933617534,0.000114215879712
556,0.000225694303526,0.000111606582282
557,0.000241083389167,0.000122520857384
558,0.000258519110861,0.000129773726977
559,0.000279325160937,0.000136347551839
560,0.000306189297807,0.000149507613577
561,0.000342970012957,0.000171945374134
562,0.000378954608077,0.00017899311001
563,0.000416846976062,0.000202312151976
564,0.00046641996771,0.000224620376683
565,0.000525377484037,0.000244225135022
566,0.000598647028059,0.000275609003917
567,0.000680534733881,0.000314739615817
568,0.0007706813391,0.000352942443595
569,0.000876280047661,0.000398455443169
570,0.00100101802335,0.000450172636991
571,0.00115614908712,0.000526751451278
572,0.00132041864145,0.000593767184227
573,0.00150857971914,0.000677521338616
574,0.00171636252355,0.000775428799712
575,0.0019746009599,0.000892317220556
576,0.00226695892181,0.00103534415868
577,0.00259311473475,0.00118290575895
578,0.00297908813509,0.00135513343942
579,0.00341954960125,0.00155483014446
580,0.00397328514806,0.00181682760957
581,0.00457676174329,0.00209512640334
582,0.00524242184003,0.00241317986444
583,0.00599793521744,0.00278035837299
584,0.00688415911004,0.00316637331
585,0.00786895173974,0.00365058624409
586,0.00898907413499,0.0041703971366
587,0.0101862737179,0.00472433414764
588,0.0113701443461,0.00529012638394
589,0.0127377492158,0.00591789764672
590,0.0140400421674,0.00648795243856
591,0.0152079493218,0.006979657652
592,0.0158102082694,0.00716333074175
593,0.0156134326212,0.007040061523
594,0.0146173621697,0.00652540472986
595,0.0130507239332,0.00582474842136
596,0.0112557252072,0.00503497664388
597,0.00927580307031,0.00420645690301
598,0.007528976653,0.00350778897929
599,0.00609916965452,0.00297718838983
600,0.00497113365301,0.00257494361799
601,0.00409811954389,0.00230588540661
602,0.00339065599926,0.00207431154516
603,0.00277088501237,0.0019184841736
