Wavelength,red,blue
380,0.0,0.0
381,9.58304726489e-08,9.44700906784e-08
382,6.7830638937e-09,2.06616751444e-07
383,0.0,3.65894442979e-07
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,1.69744760771e-07
388,0.0,1.56460992382e-08
389,0.0,1.31901751362e-07
390,0.0,4.75319849987e-08
391,0.0,1.07955759522e-06
392,8.70320298641e-08,6.69892984179e-06
393,0.0,1.89346208042e-06
394,0.0,2.75369490422e-06
395,0.0,0.0
396,1.25528809251e-07,1.08261678514e-07
397,1.22783705985e-07,1.76989053956e-07
398,5.15212064174e-10,8.88683854573e-10
399,0.0,7.45625978169e-07
400,0.0,2.03375129223e-06
401,0.0,2.47631599719e-06
402,0.0,3.6638196153e-06
403,0.0,1.69790214586e-07
404,0.0,5.38658389006e-07
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,9.55627828949e-08
409,0.0,1.97190129616e-07
410,0.0,1.05575934806e-06
411,0.0,1.36034573924e-06
412,0.0,4.34083220517e-06
413,0.0,7.98083081167e-07
414,9.44270323658e-08,4.10952988004e-06
415,0.0,2.48833743987e-06
416,0.0,1.51148000756e-06
417,0.0,1.15581935254e-07
418,0.0,0.0
419,0.0,3.76430257895e-06
420,0.0,6.46456443655e-06
421,0.0,4.14280696615e-06
422,0.0,4.65128574493e-06
423,0.0,7.301080874e-06
424,2.46672950298e-09,5.49133747831e-06
425,6.98237373563e-08,3.2806483784e-06
426,0.0,5.22747744857e-06
427,0.0,5.76133536274e-06
428,1.34726522352e-07,7.92140334883e-06
429,0.0,9.92104150455e-06
430,0.0,1.19178838682e-05
431,0.0,1.45424810104e-05
432,0.0,1.72065140616e-05
433,1.24179238708e-07,2.04828753911e-05
434,2.04965923872e-09,1.81026394689e-05
435,0.0,2.29422120788e-05
436,0.0,2.54193446736e-05
437,0.0,3.05267486829e-05
438,5.21017976194e-08,3.87926128508e-05
439,2.04273256964e-09,4.34106158434e-05
440,0.0,5.11792677141e-05
441,0.0,6.13713414497e-05
442,0.0,7.12594237379e-05
443,0.0,8.45389697182e-05
444,9.00652878906e-07,0.000100104894343
445,2.78732656363e-08,0.000120005360818
446,1.1724588201e-07,0.000139709802655
447,0.0,0.000164740050558
448,0.0,0.000190406446193
449,0.0,0.000222381050266
450,4.89585876359e-08,0.000262257275802
451,0.0,0.000311093142002
452,0.0,0.000354101156517
453,4.11281489987e-08,0.000408270084685
454,3.73074782841e-09,0.000480580642003
455,0.0,0.000553964288116
456,0.0,0.000636204878226
457,0.0,0.00073679965319
458,0.0,0.000843910923142
459,0.0,0.000969165342258
460,0.0,0.00111359789691
461,0.0,0.00128048946669
462,0.0,0.00147832249772
463,0.0,0.00171811566562
464,0.0,0.00197738605943
465,5.02083508434e-08,0.00228360802893
466,0.0,0.00264584792029
467,0.0,0.00306989956531
468,0.0,0.00355130558658
469,0.0,0.00406865002933
470,5.12025236879e-08,0.00463872906553
471,0.0,0.00524990126595
472,0.0,0.0058752100632
473,0.0,0.00646578493738
474,5.69105650587e-08,0.00705150236864
475,0.0,0.00757865109729
476,0.0,0.0079492138449
477,0.0,0.00820687093091
478,0.0,0.00831237707569
479,0.0,0.00829737178512
480,9.14834513946e-09,0.00812103546399
481,4.24365059957e-08,0.00781130925203
482,0.0,0.00747267857688
483,0.0,0.00699031594384
484,0.0,0.00654201032985
485,0.0,0.00601724813699
486,0.0,0.00555093255498
487,0.0,0.00512152993218
488,5.38705917521e-08,0.0047098027624
489,1.21133420772e-09,0.00436615457549
490,0.0,0.00407083919928
491,0.0,0.00380797452728
492,0.0,0.00356381353939
493,0.0,0.00333959042529
