Wavelength,red,blue
380,0.0,0.0
381,1.0100329575272059e-07,1.7349668906644636e-07
382,7.149206193260734e-09,9.426364573630574e-08
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,8.729368165951279e-08
391,0.0,1.7694583535238598e-06
392,9.172992274104379e-08,3.9790657068907183e-07
393,0.0,3.6346142070423893e-07
394,0.0,0.0
395,0.0,0.0
396,1.323047157740106e-07,4.4393744669918244e-08
397,1.2941143486388541e-07,1.4269777535768681e-08
398,5.430226425341702e-10,0.0
399,0.0,8.376908011259627e-07
400,0.0,3.735035216468561e-06
401,0.0,4.360695260474495e-06
402,0.0,3.656110325752153e-06
403,0.0,1.3485476289065116e-07
404,0.0,1.583021899794997e-07
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,1.7550344570620602e-07
409,0.0,6.470882681223423e-08
410,0.0,5.126928485963404e-07
411,0.0,2.2533521238302896e-07
412,0.0,2.252031439886935e-08
413,0.0,3.6119862637549026e-07
414,9.952409931274246e-08,0.0
415,0.0,5.070955420068528e-08
416,0.0,9.710221954815231e-08
417,0.0,4.6682357023575116e-08
418,0.0,9.915812529069485e-09
419,0.0,1.6501596771766818e-06
420,0.0,3.6602903247992065e-07
421,0.0,9.219432874845588e-07
422,0.0,1.2138664116608612e-06
423,0.0,2.713956454814015e-06
424,2.599880837951235e-09,4.3938019279924355e-06
425,7.359274560392555e-08,6.071829633044657e-06
426,0.0,5.457828025338068e-06
427,0.0,7.381747056937397e-06
428,1.4199891127275707e-07,5.907870375031462e-06
429,0.0,5.803165880540189e-06
430,0.0,9.18523742063699e-06
431,0.0,1.1270064093353064e-05
432,0.0,1.4130080396434903e-05
433,1.308822969026317e-07,1.7705192877572747e-05
434,2.160297581321092e-09,1.7283987974093612e-05
435,0.0,2.029401149264425e-05
436,0.0,2.3009124134096722e-05
437,0.0,2.8943842964111227e-05
438,5.4914195127515626e-08,3.385712224754856e-05
439,2.1529970182990357e-09,4.069826685555703e-05
440,0.0,4.8708227846368266e-05
441,0.0,5.704412860819616e-05
442,0.0,6.84629451270128e-05
443,0.0,8.025757544916499e-05
444,9.492691268673193e-07,9.241349054063406e-05
445,2.9377833739463548e-08,0.00011458574199732834
446,1.2357468526585436e-07,0.00013218572515024977
447,0.0,0.00015686095901725614
448,0.0,0.0001790221206516792
449,0.0,0.0002145017175250817
450,5.160131813962122e-08,0.00024699552856299086
451,0.0,0.00029544691843984907
452,0.0,0.0003393460002881433
453,4.33482010706593e-08,0.0003898477863034598
454,3.932129476935293e-09,0.0004552329240517222
455,0.0,0.0005254397772115615
456,0.0,0.0006074196305414569
457,0.0,0.0007036841704639386
458,0.0,0.000798807917417258
459,0.0,0.0009244213991927428
460,0.0,0.0010563461859019912
461,0.0,0.0012236995385720589
462,0.0,0.0014125385655049299
463,0.0,0.0016421323015858302
464,0.0,0.0018937938444443768
465,5.291854218508924e-08,0.0021728490756787776
466,0.0,0.0025247598784014285
467,0.0,0.002930317758995247
468,0.0,0.0033918560905984085
469,0.0,0.0038780261781011286
470,5.3966379382036185e-08,0.00441949751400187
471,0.0,0.005015392399517533
472,0.0,0.005616895704672744
473,0.0,0.006167180936793937
474,5.998253452368249e-08,0.006722440005975052
475,0.0,0.00720584130440121
476,0.0,0.007579456381613915
477,0.0,0.007808751370119349
478,0.0,0.007895123668522162
479,0.0,0.007888191820967005
480,9.642162709086895e-09,0.007714266916817581
481,4.4727181733752616e-08,0.00741895670004313
482,0.0,0.007110273219564651
483,0.0,0.006653193947429555
484,0.0,0.006204609040766424
485,0.0,0.005704360521357458
486,0.0,0.005264347552585181
487,0.0,0.0048734484815311395
488,5.6778466814461186e-08,0.004475941232205381
489,1.276720690776812e-09,0.004153126756907858
490,0.0,0.003869666330110228
491,0.0,0.0036166508073542806
492,0.0,0.0033912751205940187
493,0.0,0.0031715840226331843
494,0.0,0.0029805135773759753
495,0.0,0.002788013792868821
496,0.0,0.002591693936880729
497,0.0,0.002392321818223804
498,0.0,0.0022215516631446794
499,3.0873879812502055e-09,0.0020405454751653974
500,5.5388932122035926e-08,0.0018614402461517043
501,0.0,0.0017062057610784107
502,0.0,0.0015448729880542743
503,0.0,0.0013872458645780344
504,0.0,0.0012576936987277786
505,0.0,0.0011387008307657965
506,3.503402479640318e-08,0.001037925089162957
507,2.1150514449236933e-08,0.0009508194169388258
508,6.342890443659266e-08,0.0008764538719726465
509,0.0,0.0007971944617541515
510,0.0,0.0007397131210022416
511,0.0,0.000677666623369275
512,1.555206351946364e-07,0.0006259906938015211
513,1.3698546017029875e-08,0.0005766573131751006
514,0.0,0.000532690628160669
515,0.0,0.0004947117041568539
516,3.720535871194616e-08,0.0004537442185812006
517,1.5986669508384026e-08,0.0004161854241340006
518,0.0,0.0003831427008799095
519,0.0,0.0003527681862753626
520,0.0,0.0003182388772566799
521,3.8084439398147125e-08,0.0002886689990082523
522,1.3406507302362829e-08,0.0002573285854638689
523,1.2808120397048455e-07,0.0002449861991208102
524,0.0,0.0002179589049001654
525,1.026413381071612e-07,0.00020084783756396971
526,9.24596880949163e-08,0.00018276503023175182
527,0.0,0.00016640947378823863
528,0.0,0.0001479509572766573
529,1.4602752979690718e-08,0.0001397523999483025
530,3.299087224446912e-08,0.0001277424725102542
531,3.9497116088604255e-08,0.00011640930751609664
532,5.968819197323452e-08,0.00010554465782512259
533,0.0,9.970901872686835e-05
534,0.0,9.245331158616176e-05
535,1.1720352176947738e-06,8.495656612803409e-05
536,6.970478629434781e-07,7.725790741708826e-05
537,8.834304317955865e-07,6.750221003164174e-05
538,6.857444392313372e-09,6.674514689653823e-05
539,3.795159422452246e-08,6.03601619411789e-05
540,0.0,5.755166739984447e-05
541,4.2706793324872304e-08,5.325647250979426e-05
542,2.2931551701807577e-09,4.1265273725143726e-05
543,4.72486922104831e-08,4.330817362417435e-05
544,4.3215822278036207e-08,3.902309636987872e-05
545,4.630901654081819e-08,3.617353450482125e-05
546,0.0,3.449443669030413e-05
547,1.5085071004166456e-07,3.308067994712382e-05
548,1.248227294627554e-08,2.9716270981812596e-05
549,3.134749673690863e-08,2.788386469505435e-05
550,0.0,2.4497511414269524e-05
551,0.0,2.155725807965446e-05
552,0.0,2.1697273240772655e-05
553,0.0,1.9586959518149554e-05
554,0.0,1.820348949093308e-05
555,0.0,1.660498479652276e-05
556,0.0,1.9708566089790835e-05
557,0.0,1.646732519925642e-05
558,0.0,1.4653629996700024e-05
559,0.0,1.1850870865929529e-05
560,0.0,1.0195453579809977e-05
561,0.0,1.1845112279048517e-05
562,4.6307460210142557e-07,7.921587368971944e-06
563,1.528185169830316e-06,6.951608270841802e-06
564,1.0418224461658285e-06,8.788995230797196e-06
565,1.9377437724528607e-07,8.452229703093548e-06
566,9.492034189662084e-07,6.788191681157243e-06
567,6.561594459603222e-07,5.829888049745641e-06
568,1.0191330699967974e-06,6.222667654041791e-06
569,4.2707727814212483e-07,5.213571455423835e-06
570,1.6556847430235379e-06,6.487718465315797e-06
571,1.3893007827934607e-06,4.458488571713076e-06
572,9.747651275451743e-07,5.010581504405257e-06
573,1.498527897946685e-06,3.596151771364801e-06
574,1.9308412528668674e-06,5.039647996013739e-06
575,3.4535933491741192e-06,4.460950024699147e-06
576,7.79836228579339e-07,4.4960536800092764e-06
577,3.2435068206914844e-06,4.261157630547572e-06
578,3.7583918619420195e-06,4.1081418582963604e-06
579,3.97173266800068e-06,2.6215496585284738e-06
580,5.643578270582627e-06,7.824120827907799e-07
581,6.678270462098508e-06,4.285936041184136e-06
582,8.026007946793864e-06,3.6543024952197235e-06
583,1.3254739779889539e-05,3.0604851258878327e-06
584,1.666842424639398e-05,2.3639745098252556e-06
585,2.3035044978304893e-05,4.239952307048503e-06
586,2.8264549155610836e-05,3.7985734924422483e-07
587,3.636997835909345e-05,9.159841691618039e-08
588,4.408587427104273e-05,1.3915082647173872e-07
589,5.198409766362545e-05,2.9131288685797166e-07
590,6.225037086979761e-05,3.419577917985999e-06
591,7.167451064746141e-05,1.976476983577357e-06
592,8.109530295399777e-05,9.59389729807547e-07
593,9.78847703499846e-05,9.370009072235692e-08
594,0.00010820781777260091,3.503644062685115e-07
595,0.00011948273043026,1.4459764511260896e-06
596,0.00013896329111971512,6.170519867014997e-07
597,0.00015382655016997227,4.8372313612196155e-08
598,0.00017916944257446134,5.638221813596147e-07
599,0.00020313490508893026,2.290486514708165e-06
600,0.0002298615940747546,3.5188604837667954e-06
601,0.0002623016907562286,2.202249622543447e-06
602,0.00029861247437056954,1.6128297976854415e-07
603,0.0003397195890909054,0.0
604,0.0003799833884703182,4.726087124537826e-07
605,0.00043815577585310005,2.3353097817334625e-06
606,0.0004963738600290103,4.545280716369913e-06
607,0.0005667319705563935,6.650881524255771e-06
608,0.0006443011873187797,2.2099554065305355e-06
609,0.0007370490987912484,1.0561839606643728e-06
610,0.0008389312529423741,3.0978517863271286e-06
611,0.0009623781077556264,1.5085229774702842e-06
612,0.0010946710586608567,1.8393445064760064e-08
613,0.0012504999067847714,8.908386403515756e-08
614,0.0014234071130709621,0.0
615,0.0016183514705234742,1.55829953148478e-07
616,0.0018338821980103295,1.2884590564268453e-06
617,0.002081924092207628,2.707585022958156e-06
618,0.0023329631264366706,2.390528456528157e-06
619,0.0026042166034091203,2.5734337049867947e-06
620,0.002877947143396156,1.6933167575497441e-06
621,0.0032184153019348986,6.11410739409533e-07
622,0.0035464737750638305,2.9819902987104e-06
623,0.0039131599513347335,1.2608143484295698e-06
624,0.004401826852148823,2.8959808810568222e-06
625,0.004912708863603502,5.143747367738831e-06
626,0.005488707592631943,1.5655542743791053e-06
627,0.006063387447319368,6.458745841292594e-07
628,0.006596902056731803,3.927797364843309e-08
629,0.006943674920460949,0.0
630,0.007030314076824846,9.864003220971714e-09
631,0.006754264549192279,1.4751767354332197e-07
632,0.0061144678954060915,1.9325807366124045e-07
633,0.005227507642986536,1.9998025163512987e-08
634,0.004220479248071728,0.0
635,0.0033166163857339492,0.0
636,0.002569811868005689,0.0
637,0.001995836223131047,1.072531476705142e-07
638,0.0015637116972096775,5.871054538247866e-10
639,0.0012405527890703776,0.0
640,0.001002180765935893,8.741770570674789e-08
641,0.0008087920085363486,2.3013001055713914e-07
642,0.0006481288410791552,2.2302112664370533e-08
643,0.0005295839837273458,1.1835569028957342e-07
644,0.00042367831417815634,0.0
645,0.00034110427090636305,0.0
646,0.00027116037833289756,0.0
647,0.000225156514671171,2.597858390901199e-07
648,0.00018071376595287715,4.86624755891937e-07
649,0.0001468500881599963,9.555141212393322e-07
650,0.00012063196150498718,1.0149294856646032e-07
651,9.825470252487436e-05,5.171748121135334e-08
652,8.336440967711863e-05,2.870957352229584e-08
653,6.974974399849806e-05,7.459699902245856e-08
654,6.062337165390654e-05,0.0
655,5.4168511292464625e-05,4.738197770233933e-08
656,4.568241797099874e-05,9.542057095131352e-08
657,4.183019699320302e-05,6.487498598052534e-07
658,3.616777107864558e-05,1.0976726909572166e-06
659,2.963977343784783e-05,1.731597631596938e-07
660,2.5529199076685193e-05,1.1294001498707804e-07
661,2.2321099250362698e-05,1.79407697748961e-07
662,1.8589749158659005e-05,5.4311147199206446e-08
663,1.7737040440335735e-05,1.2209027375632987e-07
664,1.1803017708014717e-05,1.2693929908001594e-07
665,1.1731254968742354e-05,3.074134395960746e-08
666,9.971043845221358e-06,1.139401386176597e-07
667,8.7762786336632e-06,2.8748704420696343e-08
668,6.201860734807048e-06,3.5861740896859815e-06
669,7.74706716975903e-06,1.4709199920069337e-06
670,6.276735130376937e-06,1.6773636479246118e-06
671,7.706993281036184e-06,3.873747778028849e-06
672,4.933715729968133e-06,2.1038139443145083e-06
673,5.446682747931951e-06,4.488860278012643e-06
674,4.114439688924222e-06,4.090161208054114e-06
675,3.3172321236293014e-06,3.3906215098639903e-06
676,3.746167995103533e-06,6.858517745196221e-07
677,4.59801057500088e-06,0.0
678,2.9957007636496614e-06,0.0
