Wavelength,background,modulation
380,7.26811486068e-06,6.27558704947e-07
381,4.011552754e-06,4.01400956182e-07
382,5.77682853901e-06,5.15179343653e-07
383,6.46471902484e-06,8.60491430647e-07
384,1.24460475641e-06,8.93876475285e-08
385,5.32923267789e-07,1.4836406073e-07
386,6.63866413969e-07,6.80468071002e-08
387,1.50015086237e-06,7.94745253722e-07
388,4.99800479192e-06,2.8786152722e-07
389,6.27701261062e-06,1.23155933224e-06
390,7.43959025859e-06,8.24259865346e-07
391,6.91855737993e-06,4.77096621824e-07
392,8.90107505765e-06,4.02572607993e-08
393,6.85612813026e-06,7.110251333e-07
394,8.98854073667e-06,1.77656678714e-06
395,1.33818544432e-05,1.37889051529e-06
396,1.53413015037e-05,1.06811546403e-06
397,2.27015206245e-05,1.88880430031e-06
398,2.72624604712e-05,4.70175984197e-06
399,3.14736127008e-05,3.48091996269e-06
400,4.16551645883e-05,5.95624422477e-06
401,5.37268326702e-05,6.36765106533e-06
402,6.49896122459e-05,7.98348331714e-06
403,7.72276801173e-05,9.01098975056e-06
404,9.2715365168e-05,1.19225604332e-05
405,0.000120354024725,1.41611690405e-05
406,0.000153381827915,1.78422986581e-05
407,0.000188251286673,2.22866992503e-05
408,0.000233743331485,2.77546069528e-05
409,0.000280512417805,3.26832760281e-05
410,0.000353073838413,4.05936828177e-05
411,0.000432375883243,5.04470305684e-05
412,0.0005285926409,6.23678396145e-05
413,0.00064323064684,7.4943416357e-05
414,0.000783779818248,9.34659535743e-05
415,0.000952589354945,0.000112754191797
416,0.00116380538118,0.000137994342842
417,0.00141207765319,0.000165746042972
418,0.00169856704582,0.000196561220875
419,0.0020575162875,0.000238601666512
420,0.00242619082761,0.000285471333646
421,0.00288358319999,0.00033682022991
422,0.00342062256452,0.0004003674358
423,0.00395485381972,0.00046254781661
424,0.00444432224865,0.000521272769402
425,0.00492944723555,0.000575233906823
426,0.00524829225617,0.000617144400171
427,0.00544802276494,0.000636432513951
428,0.00548891429401,0.000640989647725
429,0.00529523671116,0.000624741170841
430,0.00489711971207,0.000568578835928
431,0.00441231485181,0.000519289902934
432,0.00385874138647,0.000466910505134
433,0.00335576843441,0.000407541579783
434,0.00286144409588,0.000357450015175
435,0.00252021584787,0.000327961430042
436,0.00221529932154,0.000300814696045
437,0.00201144714492,0.000284937185875
438,0.00183818231756,0.000275116107293
439,0.00169520624971,0.000272098974437
440,0.00156504352108,0.000268064829801
441,0.00144525251034,0.00027367763837
442,0.00132601836538,0.000276339054682
443,0.00119753300107,0.000280239384817
444,0.00109135372548,0.000294828249087
445,0.000967467255701,0.000304897066597
446,0.000860168518649,0.000327474817116
447,0.000784042042611,0.000358921405772
448,0.000715563193114,0.000393590455317
449,0.000672733767614,0.000440205334279
450,0.000650608819122,0.000502572952153
451,0.00064102983593,0.000564189208909
452,0.000640437323206,0.000644684354902
453,0.000654307181701,0.00072851342148
454,0.000671077101725,0.000829071771237
455,0.000696794247794,0.00093218161271
456,0.000718549786779,0.00103743164776
457,0.000735990725659,0.00114255312018
458,0.000736563829454,0.00124684617223
459,0.000732533274287,0.00134940415653
460,0.000708142930731,0.00145602326334
461,0.000669534179398,0.00155027878992
462,0.000625168568744,0.00167026948219
463,0.00057703149418,0.00181190509066
464,0.00053279055072,0.0019707357398
465,0.00048773701077,0.00218244154941
466,0.000454937120237,0.00242833374252
467,0.00043053599752,0.00272274964531
468,0.000414191962857,0.0030840876817
469,0.000404826978336,0.00349079774053
470,0.000403046532469,0.00392162440659
471,0.000405147787111,0.00435704728529
472,0.00040855751847,0.00483334407496
473,0.000408026472927,0.00526810796294
474,0.000410206365044,0.00568471815679
475,0.000413034566879,0.00604334284135
476,0.000405562866828,0.00630028412134
477,0.000395915901959,0.00646675180885
478,0.000381992028362,0.00647349391593
479,0.000361987041786,0.00638888007706
480,0.000342207539481,0.00620734436721
481,0.000318647239046,0.00592628243933
482,0.000297333787203,0.0056461673182
483,0.000274334163345,0.00525680149402
484,0.000257673194806,0.0048715088041
485,0.00023660980101,0.00450616642039
486,0.000221189391013,0.0041344531182
487,0.00020846196076,0.00381288039044
488,0.000195016603654,0.00351984290152
489,0.00018201692234,0.00326640979044
490,0.000176322798092,0.003035697922
491,0.000168235502545,0.00284522694991
492,0.000163919638377,0.00268505352089
493,0.000158651472831,0.00251558997892
494,0.000155956689957,0.00234680139435
495,0.000153631471703,0.00221692541101
496,0.000153569612958,0.00208104448604
497,0.000152874989517,0.00192430013107
498,0.000154816499331,0.00177623338028
499,0.000156571176738,0.00164082914776
500,0.000165384706031,0.0015072394774
