Wavelength,red,blue
380,0.0,0.0
381,9.84194765240812e-08,2.1890664422804705e-07
382,6.966318533071117e-09,4.932263513604777e-08
383,0.0,6.190906981685736e-08
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,2.8720688294857565e-08
388,0.0,2.647308448342143e-09
389,0.0,2.2317679021164262e-08
390,0.0,1.1014139242205865e-07
391,0.0,2.2522254380689713e-06
392,8.938333061794932e-08,1.598846996209167e-06
393,0.0,7.454782202909654e-07
394,0.0,4.659231462816046e-07
395,0.0,0.0
396,1.2892015820973574e-07,1.8317796135462803e-08
397,1.2610089186313274e-07,2.9946417357335976e-08
398,5.291312904262013e-10,1.5036465257555936e-10
399,0.0,1.105925650552143e-06
400,0.0,4.712620337080747e-06
401,0.0,5.519276279500108e-06
402,0.0,4.896115848247724e-06
403,0.0,1.8645501265811874e-07
404,0.0,2.762914338100617e-07
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,2.2143863699491704e-07
409,0.0,1.0904810962387003e-07
410,0.0,7.782811705974578e-07
411,0.0,4.5073184248177394e-07
412,0.0,7.344656067063465e-07
413,0.0,3.295339981055875e-07
414,9.697812019789408e-08,6.953294239348838e-07
415,0.0,4.803349427901337e-07
416,0.0,3.693124203203694e-07
417,0.0,1.9556378175491583e-08
418,0.0,0.0
419,0.0,6.47773196531507e-07
420,0.0,1.2469879684284696e-06
421,0.0,7.892956241057795e-07
422,0.0,8.591337246237416e-07
423,0.0,3.1869129397263193e-06
424,2.533371898305188e-09,3.5388923987775837e-06
425,7.171013029159631e-08,6.195643800865658e-06
426,0.0,5.7899366427018294e-06
427,0.0,7.046364440200702e-06
428,1.3836636131824208e-07,5.948139785946863e-06
429,0.0,7.441067462459407e-06
430,0.0,1.0627093186655637e-05
431,0.0,1.272625724272793e-05
432,0.0,1.604410783071553e-05
433,1.2753412699485517e-07,1.9549967689184238e-05
434,2.1050338556317224e-09,1.7305863071853644e-05
435,0.0,2.0522825813307986e-05
436,0.0,2.2855044647571878e-05
437,0.0,2.8098006326711705e-05
438,5.3509405786352876e-08,3.521523335994347e-05
439,2.097920052209694e-09,4.189184134476771e-05
440,0.0,4.928219985358469e-05
441,0.0,5.8766331864630204e-05
442,0.0,7.019545014230741e-05
443,0.0,8.302736797531704e-05
444,9.249853665714336e-07,9.572760431291396e-05
445,2.8626303691398235e-08,0.00011780414401949805
446,1.2041345527248183e-07,0.00013620843769431628
447,0.0,0.000160745200002204
448,0.0,0.00018337092547180848
449,0.0,0.00021825996662284662
450,5.0281277273244826e-08,0.00025348001723101327
451,0.0,0.00030222125495125453
452,0.0,0.00034615538899736607
453,4.2239287597899885e-08,0.0003970635638716514
454,3.831539573642642e-09,0.0004652689325214024
455,0.0,0.0005361693001666073
456,0.0,0.0006212568997439103
457,0.0,0.0007208768026778955
458,0.0,0.0008190793543122777
459,0.0,0.0009445267965488335
460,0.0,0.0010839840164398973
461,0.0,0.0012526093840034872
462,0.0,0.001443587647753725
463,0.0,0.0016843370051526666
464,0.0,0.001938618037485617
465,5.1564804707213764e-08,0.002221996614843161
466,0.0,0.0025796084588561503
467,0.0,0.002997242685654781
468,0.0,0.003475308627028925
469,0.0,0.0039704850361407616
470,5.258583662144416e-08,0.004523239024071213
471,0.0,0.005136892501255898
472,0.0,0.005755106683176401
473,0.0,0.006319707033068306
474,5.8448089286724544e-08,0.006896822910474154
475,0.0,0.007392241473210984
476,0.0,0.007761037980694066
477,0.0,0.00799928208298698
478,0.0,0.008093608129384448
479,0.0,0.00808992100996214
480,9.395501397416406e-09,0.007907695481982075
481,4.358299182049025e-08,0.007609602493812678
482,0.0,0.007293482661827565
483,0.0,0.006819819562120465
484,0.0,0.006361953951000708
485,0.0,0.005846087962131377
486,0.0,0.005399495908948415
487,0.0,0.004994101815546729
488,5.5325986544044693e-08,0.004588782930315837
489,1.2440602172165518e-09,0.004256012362779919
490,0.0,0.003968780648934546
491,0.0,0.0037077170911147565
492,0.0,0.003472764512987155
493,0.0,0.0032499583054333885
494,0.0,0.0030512480655978448
495,0.0,0.00286301630463077
496,0.0,0.002656108224859407
497,0.0,0.002447037477811798
498,0.0,0.0022775006460349933
499,3.0084078611187336e-09,0.002091103251740163
500,5.397199828038093e-08,0.0019042071461896563
501,0.0,0.0017528538289641497
