Wavelength,background,modulation
380,7.60465641705e-06,1.29806586724e-06
381,4.04914321939e-06,1.12698622169e-06
382,6.08831979044e-06,8.44644660005e-07
383,6.37746175221e-06,1.60298804441e-06
384,9.62679403918e-07,1.80865206177e-07
385,1.0850164251e-07,8.0346054809e-07
386,2.18450899734e-07,5.09489189684e-07
387,1.15489345624e-06,2.12017772508e-06
388,4.77556928258e-06,1.1049861556e-06
389,6.27251141572e-06,3.12488377233e-06
390,7.79185241982e-06,1.99799929945e-06
391,7.0448817407e-06,1.33983566539e-06
392,8.96878901402e-06,6.26730488251e-07
393,7.06712988797e-06,2.08977533328e-06
394,9.27014729826e-06,4.68554313799e-06
395,1.35025148493e-05,3.34822974119e-06
396,1.5439958967e-05,2.90675548025e-06
397,2.41432770977e-05,4.59770764465e-06
398,2.82426024299e-05,7.19803457053e-06
399,3.28681541721e-05,7.67102812747e-06
400,4.23857164847e-05,1.15576625237e-05
401,5.44745262365e-05,1.27499187287e-05
402,6.59785438992e-05,1.64109661482e-05
403,7.80569930413e-05,1.86831480928e-05
404,9.33661327333e-05,2.37181883396e-05
405,0.000121665388438,2.85576774404e-05
406,0.000154837839284,3.70619662018e-05
407,0.000189787793119,4.58903320447e-05
408,0.000235928341436,5.71818685675e-05
409,0.000282732849013,6.73635880217e-05
410,0.000355288657762,8.37520371703e-05
411,0.000435457326838,0.000104415804503
412,0.000532502305845,0.000129744106814
413,0.000649485741751,0.000154802113729
414,0.00078941570661,0.000192610446602
415,0.000959324413876,0.000232807016924
416,0.00117199966827,0.000283694884249
417,0.00142234875307,0.000339922984893
418,0.0017116604156,0.000407561223762
419,0.00207246597471,0.000490708572137
420,0.00244276758358,0.000589015487864
421,0.00290276392903,0.000694685711317
422,0.00344385866754,0.000822378609576
423,0.00398451570767,0.000951993891989
424,0.00447492718838,0.0010663662263
425,0.00496513089254,0.00117220970764
426,0.00528666394256,0.00125113676613
427,0.00549057236286,0.0012814959046
428,0.00553296651272,0.00128535545617
429,0.00533300064084,0.00124770366852
430,0.00493356704619,0.00113634963403
431,0.00444517405905,0.00102965757673
432,0.00388785888589,0.000917828175496
433,0.00338167097193,0.000802988620265
434,0.00288512322513,0.00070066868175
435,0.00254507004622,0.00062177538148
436,0.00223672010408,0.000564427350676
437,0.00203338739926,0.000528527470902
438,0.00185855073993,0.000493889833025
439,0.00171719866027,0.00047524195335
440,0.00158691016557,0.000457725398996
441,0.00146832290161,0.000445185294726
442,0.00135122568894,0.000434832772834
443,0.00122497973287,0.000431634668756
444,0.00112044806019,0.000430612896983
445,0.000998734688093,0.000429500613179
446,0.000894085826907,0.000442544199671
447,0.000822169506218,0.000462327655994
448,0.000758599104484,0.000492112094897
449,0.000721532569579,0.000538128554021
