Wavelength,background,modulation
380,2.99899011064e-07,6.65330258955e-06
381,1.47299057941e-07,8.53353674965e-06
382,5.65387936316e-08,4.89943246299e-06
383,4.00666161616e-07,7.74122057894e-06
384,8.58414015631e-09,7.54359539306e-06
385,3.78472741618e-08,9.92212032534e-06
386,2.97151127242e-07,9.65006151299e-06
387,8.16223412127e-08,1.07978568403e-05
388,2.81010123227e-06,7.90788347438e-06
389,2.21039095145e-07,9.76954755406e-06
390,1.35823267598e-07,1.11635172854e-05
391,1.59286547956e-07,1.66039951165e-05
392,1.68921478395e-07,1.73310253263e-05
393,3.6088268324e-08,1.98782806363e-05
394,1.72395231772e-07,2.23761377209e-05
395,3.67073712314e-07,2.92670962309e-05
396,3.12148098417e-07,3.43181033677e-05
397,3.32984165568e-07,3.89824127195e-05
398,3.57309612842e-06,4.16953605568e-05
399,1.8898877488e-06,6.27010710185e-05
400,2.29829936423e-06,7.345810062e-05
401,2.32922250284e-06,8.68634713633e-05
402,2.63999309021e-06,0.000109920201923
403,3.60423486802e-06,0.000142791765042
404,5.13516399034e-06,0.000177279224248
405,6.0996092257e-06,0.000220148491191
406,6.735625178e-06,0.000279123388186
407,8.65299384672e-06,0.000347906246433
408,1.45909308576e-05,0.000433551302903
409,1.66867802355e-05,0.000542997165691
410,1.6986444168e-05,0.000663601844464
411,1.95875122977e-05,0.00080500866789
412,2.66524625274e-05,0.000988590993105
413,2.96036508134e-05,0.00120740616354
414,4.28696561577e-05,0.00144835933323
415,4.68096732136e-05,0.00176845841563
416,5.5187084107e-05,0.00214735707048
417,6.49118561943e-05,0.00259344118637
418,7.85993896801e-05,0.00312870970451
419,9.60262510436e-05,0.00377102922646
420,0.000114746591878,0.00447409905274
421,0.000130518433118,0.0053318918404
422,0.000156789267354,0.00632475275962
423,0.00018356348765,0.00728502294744
424,0.000211088155876,0.00826030827104
425,0.00023345505822,0.00910920189916
426,0.000253495212352,0.00974755898282
427,0.00026424857519,0.0100964388534
428,0.000265915533562,0.0101323218252
429,0.000261948032775,0.0099153803118
430,0.000242914877794,0.00910281178297
431,0.000226924560491,0.00823173357602
432,0.000204105840603,0.00725649071207
433,0.000186723684238,0.00628521132137
434,0.0001644758611,0.00538843867163
435,0.000152757751325,0.00471289260592
436,0.00014384119426,0.00416244591743
437,0.000140433313814,0.00377491505354
438,0.000141384909505,0.00344300930672
439,0.000144161868739,0.00316361705802
440,0.000153227888816,0.00292278504316
441,0.000159020750016,0.00269735824824
442,0.000167127893857,0.00247773388892
443,0.000179529679435,0.00224457826774
444,0.000192894184208,0.00201756680815
445,0.000212918393364,0.00180323235706
446,0.000233929405053,0.00161736519558
447,0.000264797873904,0.00146508013212
448,0.000293828198252,0.00133958752707
449,0.00033492993634,0.00126782910704
450,0.0003858870935,0.00121223643166
451,0.00044006698585,0.00119460184155
452,0.000504527777157,0.00119985740636
453,0.000574702843679,0.0012174304004
454,0.000648835639704,0.00124521281937
455,0.000731570955467,0.00127783298468
456,0.000812221871774,0.00131213643617
457,0.000889697962762,0.00132283089519
458,0.000957101221841,0.00131818371969
459,0.00102612095138,0.00128635014595
460,0.00108404978147,0.00123275389251
461,0.00113434471329,0.00115519106084
462,0.00119294648364,0.00106880364749
463,0.00126131438354,0.000975315376254
464,0.00134767697912,0.000886512955195
465,0.00144783543486,0.000807507247699
466,0.00158670997919,0.000735001275097
467,0.0017529072758,0.000681147839081
468,0.00194662817402,0.000646106191299
469,0.00217557638046,0.000619851794428
470,0.00241789541425,0.000601537064278
471,0.00267494933972,0.000594023581189
472,0.00295296080773,0.000582534665602
473,0.00319033656393,0.00057116439162
474,0.00342739418986,0.000565830486853
475,0.00361855962558,0.00055344111717
476,0.00375623442495,0.000534568466189
477,0.00381346095853,0.000511488572072
478,0.00381074246442,0.000487966194329
479,0.00374669737976,0.000460872539703
480,0.00363452813831,0.000429623242436
481,0.00344335696542,0.00039755092035
482,0.00327254744309,0.000369063051415
483,0.00304285958871,0.000340440766263
484,0.0028357299181,0.000318852081094
485,0.00260985754672,0.000293043550994
486,0.00239551246232,0.000275250032014
487,0.00222115496629,0.000259244452771
488,0.00204701811339,0.000242116053404
489,0.0018947509423,0.000228059272599
490,0.00176282885726,0.00022005548513
491,0.00165039949526,0.000218345250671
492,0.00155797548921,0.000214106859582
493,0.00145591592188,0.000210009446709
494,0.00136472975177,0.000211556316481
495,0.00128326954734,0.000215158411644
496,0.00119326572517,0.000216726341241
497,0.00110282554095,0.00021917186865
498,0.00101462324916,0.000229228317443
499,0.000940427245812,0.000234452325676
500,0.000856275924106,0.000248248846285
501,0.000779878550028,0.000268321447335
502,0.000712885618525,0.00028936130364
503,0.000656767061351,0.000312678354132
504,0.00059830585098,0.00034431848673
505,0.000549137825488,0.000369230128124
506,0.00050509027437,0.000410012451526
507,0.000476993361737,0.000457437800492
508,0.00045227168885,0.000514490816025
509,0.000428261364712,0.000568999197211
510,0.000404889477331,0.00063650469943
511,0.000385370268517,0.000708634364446
512,0.000375180545362,0.000786853582384
513,0.000364015545989,0.000870610917868
514,0.000355153723372,0.000958819922234
515,0.000348615204492,0.00105897014893
516,0.000339636259482,0.00115188107937
517,0.00033731160185,0.00125616984347
518,0.000338223584369,0.00134166946535
